frame,dt,N,areaSigned,areaAbs,targetArea,areaErr,perim,minEdge,maxEdge,avgEdge,flipped,selfIntersect,grabbed,dragInside,iters,areaStiff,edgeStiff,diagStiff,maxCorr,damping
1223,0.016667,20,-28964.857422,28964.857422,38276.382812,9311.525391,638.903809,31.763338,32.230518,31.945190,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1224,0.016667,20,-29788.884766,29788.884766,38276.382812,8487.498047,634.520386,31.607943,31.913803,31.726019,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1225,0.016667,20,-30266.013672,30266.013672,38276.382812,8010.369141,632.021179,31.524420,31.728806,31.601059,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1226,0.016667,20,-30573.580078,30573.580078,38276.382812,7702.802734,630.615417,31.465212,31.619856,31.530771,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1227,0.016667,20,-30801.142578,30801.142578,38276.382812,7475.240234,629.836853,31.429392,31.584106,31.491842,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1228,0.016667,20,-30939.730469,30939.730469,38276.382812,7336.652344,629.473877,31.408052,31.567202,31.473694,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1229,0.016667,20,-31159.175781,31159.175781,38276.382812,7117.207031,631.204895,31.322865,31.893309,31.560246,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1230,0.016667,20,-31073.912109,31073.912109,38276.382812,7202.470703,632.298889,31.316511,32.023762,31.614944,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1231,0.016667,20,-30871.960938,30871.960938,38276.382812,7404.421875,635.331665,31.431501,32.276855,31.766582,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1232,0.016667,20,-30469.244141,30469.244141,38276.382812,7807.138672,641.058105,31.614582,32.670944,32.052906,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1233,0.016667,20,-30109.386719,30109.386719,38276.382812,8166.996094,686.887634,32.166763,36.906502,34.344383,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1234,0.016667,20,-26791.720703,26791.720703,38276.382812,11484.662109,769.346741,33.730259,42.865673,38.467339,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1235,0.016667,20,-19478.853516,19478.853516,38276.382812,18797.529297,792.461914,34.759537,43.782890,39.623096,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1236,0.016667,20,-15928.385742,15928.385742,38276.382812,22347.996094,788.927795,34.664890,43.431511,39.446388,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1237,0.016667,20,-17330.503906,17330.503906,38276.382812,20945.878906,750.709106,34.161564,40.478138,37.535454,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1238,0.016813,20,-23229.144531,23229.144531,38276.382812,15047.238281,663.988953,31.721668,34.103302,33.199448,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1239,0.016667,20,-27387.916016,27387.916016,38276.382812,10888.466797,640.100830,31.511698,32.518131,32.005043,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1240,0.016667,20,-30235.378906,30235.378906,38276.382812,8041.003906,634.773132,31.559410,31.919029,31.738657,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1241,0.016667,20,-30896.568359,30896.568359,38276.382812,7379.814453,633.787781,31.549253,31.834677,31.689388,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1242,0.016667,20,-30029.958984,30029.958984,38276.382812,8246.423828,635.640442,31.642492,31.991068,31.782022,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1243,0.016667,20,-28372.404297,28372.404297,38276.382812,9903.978516,641.199036,31.764877,32.424370,32.059952,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1244,0.016667,20,-26778.072266,26778.072266,38276.382812,11498.310547,648.686890,32.084278,32.989746,32.434345,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1245,0.016667,20,-25267.460938,25267.460938,38276.382812,13008.921875,657.124878,32.438171,33.596188,32.856243,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1246,0.016667,20,-23974.755859,23974.755859,38276.382812,14301.626953,665.183044,32.751007,34.212482,33.259151,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1247,0.016667,20,-22081.644531,22081.644531,38276.382812,16194.738281,675.758728,33.156349,35.020271,33.787937,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1248,0.016667,20,-19329.966797,19329.966797,38276.382812,18946.416016,694.157959,33.591106,36.480083,34.707897,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1249,0.016667,20,-12231.346680,12231.346680,38276.382812,26045.035156,763.010925,34.793736,41.585430,38.150547,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1250,0.016669,20,-4626.144531,4626.144531,38276.382812,33650.238281,1106.185913,36.294456,68.622498,55.309296,1,1,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1251,0.016667,20,7914.021973,7914.021973,38276.382812,30362.361328,1511.719482,36.885494,98.268082,75.585976,0,1,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1252,0.016667,20,16450.882812,16450.882812,38276.382812,21825.500000,1137.755249,28.770662,71.000923,56.887764,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1253,0.016670,20,16499.287109,16499.287109,38276.382812,21777.095703,652.412537,31.650286,33.403954,32.620628,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1254,0.016667,20,16934.085938,16934.085938,38276.382812,21342.296875,653.802856,31.279371,34.097244,32.690144,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1255,0.016667,20,18047.169922,18047.169922,38276.382812,20229.212891,668.436401,31.000294,35.389511,33.421822,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1256,0.016667,20,21025.818359,21025.818359,38276.382812,17250.564453,673.035522,31.877903,35.164162,33.651775,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1257,0.016667,20,22192.121094,22192.121094,38276.382812,16084.261719,662.522949,31.938078,34.306740,33.126148,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1258,0.016667,20,24141.888672,24141.888672,38276.382812,14134.494141,649.370728,31.582651,32.890732,32.468536,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1259,0.016667,20,25338.542969,25338.542969,38276.382812,12937.839844,657.117493,32.281078,33.527481,32.855873,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1260,0.016667,20,24022.718750,24022.718750,38276.382812,14253.664062,673.060913,32.848206,34.961025,33.653046,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1261,0.016667,20,21802.625000,21802.625000,38276.382812,16473.757812,686.441956,33.293079,35.970856,34.322098,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1262,0.016667,20,20876.410156,20876.410156,38276.382812,17399.972656,696.289551,33.553726,36.360214,34.814476,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1263,0.016667,20,21172.794922,21172.794922,38276.382812,17103.587891,697.037659,33.599094,36.354317,34.851883,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1264,0.016667,20,22291.054688,22291.054688,38276.382812,15985.328125,686.656677,33.416973,35.675701,34.332832,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1265,0.016887,20,23373.054688,23373.054688,38276.382812,14903.328125,672.994202,33.005600,34.766949,33.649712,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1266,0.016667,20,23911.693359,23911.693359,38276.382812,14364.689453,664.137085,32.675861,34.188087,33.206856,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1267,0.016667,20,23350.154297,23350.154297,38276.382812,14926.228516,663.694519,32.645565,34.218048,33.184727,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1268,0.016667,20,20864.814453,20864.814453,38276.382812,17411.568359,675.580139,33.095356,35.134083,33.779007,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1269,0.016667,20,19299.224609,19299.224609,38276.382812,18977.158203,691.063293,33.448189,36.576744,34.553165,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1270,0.016667,20,19083.728516,19083.728516,38276.382812,19192.654297,709.207275,33.777779,37.716862,35.460365,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1271,0.016667,20,19907.998047,19907.998047,38276.382812,18368.384766,715.646423,33.913036,37.801586,35.782322,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1272,0.016667,20,21337.494141,21337.494141,38276.382812,16938.888672,701.394592,33.709530,36.769508,35.069729,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1273,0.016667,20,23338.455078,23338.455078,38276.382812,14937.927734,677.222412,33.145226,34.988697,33.861122,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1274,0.016667,20,25781.052734,25781.052734,38276.382812,12495.330078,656.988159,32.390839,33.410175,32.849407,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1275,0.016667,20,28313.232422,28313.232422,38276.382812,9963.150391,643.823792,31.918262,32.528690,32.191189,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1276,0.016667,20,30213.708984,30213.708984,38276.382812,8062.673828,635.919739,31.674818,32.057640,31.795986,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1277,0.016667,20,31212.763672,31212.763672,38276.382812,7063.619141,633.116516,31.459837,32.069054,31.655827,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1278,0.016667,20,31169.296875,31169.296875,38276.382812,7107.085938,633.815186,31.477106,32.073235,31.690760,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1279,0.016667,20,30449.681641,30449.681641,38276.382812,7826.701172,643.820679,31.673752,32.748707,32.191032,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1280,0.016667,20,28882.466797,28882.466797,38276.382812,9393.916016,669.154175,32.196743,34.791321,33.457710,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1281,0.016667,20,25959.394531,25959.394531,38276.382812,12316.988281,701.229248,33.042816,37.013226,35.061462,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1282,0.016667,20,22421.083984,22421.083984,38276.382812,15855.298828,718.445740,33.766083,37.979855,35.922287,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1283,0.016667,20,20522.041016,20522.041016,38276.382812,17754.341797,715.264282,33.994686,37.719978,35.763214,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1284,0.016667,20,21175.146484,21175.146484,38276.382812,17101.236328,700.733643,33.748791,36.628941,35.036682,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1285,0.016667,20,23403.351562,23403.351562,38276.382812,14873.031250,676.038330,33.025410,34.826283,33.801918,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1286,0.016667,20,26161.300781,26161.300781,38276.382812,12115.082031,654.190186,32.323273,33.237865,32.709511,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1287,0.016667,20,28675.371094,28675.371094,38276.382812,9601.011719,641.012207,31.886013,32.302437,32.050610,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1288,0.016667,20,30384.152344,30384.152344,38276.382812,7892.230469,634.945679,31.621235,31.877369,31.747284,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1289,0.016667,20,31129.882812,31129.882812,38276.382812,7146.500000,631.940369,31.456758,31.762739,31.597019,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1290,0.016667,20,31248.695312,31248.695312,38276.382812,7027.687500,630.387146,31.394129,31.726883,31.519358,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1291,0.016667,20,31148.906250,31148.906250,38276.382812,7127.476562,629.919739,31.402914,31.698908,31.495987,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1292,0.016667,20,31024.619141,31024.619141,38276.382812,7251.763672,629.678284,31.439194,31.611643,31.483913,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1293,0.016667,20,30903.960938,30903.960938,38276.382812,7372.421875,629.581604,31.407827,31.549273,31.479080,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1294,0.016667,20,30629.324219,30629.324219,38276.382812,7647.058594,630.317627,31.400541,31.636351,31.515881,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1295,0.016693,20,30159.546875,30159.546875,38276.382812,8116.835938,631.647888,31.464397,31.708162,31.582394,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1296,0.016698,20,29482.912109,29482.912109,38276.382812,8793.470703,633.441711,31.409723,31.878096,31.672085,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1297,0.016667,20,28875.324219,28875.324219,38276.382812,9401.058594,635.756531,31.433752,32.066082,31.787827,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1298,0.016667,20,28049.585938,28049.585938,38276.382812,10226.796875,639.274109,31.532846,32.317310,31.963705,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1299,0.016667,20,27127.070312,27127.070312,38276.382812,11149.312500,643.513306,31.712366,32.663837,32.175667,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1300,0.016667,20,25991.107422,25991.107422,38276.382812,12285.275391,649.541199,32.019005,33.121887,32.477058,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1301,0.016667,20,25367.496094,25367.496094,38276.382812,12908.886719,655.332642,32.335072,33.562424,32.766632,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1302,0.016667,20,25255.359375,25255.359375,38276.382812,13021.023438,660.186157,32.577198,33.784889,33.009308,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1303,0.016667,20,25441.359375,25441.359375,38276.382812,12835.023438,660.928223,32.577454,33.747581,33.046410,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1304,0.016667,20,25939.128906,25939.128906,38276.382812,12337.253906,657.483643,32.447899,33.486099,32.874184,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1305,0.016667,20,26756.185547,26756.185547,38276.382812,11520.197266,651.926147,32.238148,33.094994,32.596306,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1306,0.016667,20,27724.880859,27724.880859,38276.382812,10551.501953,646.038818,32.033653,32.688000,32.301941,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1307,0.016667,20,28649.605469,28649.605469,38276.382812,9626.777344,640.834167,31.857897,32.335373,32.041710,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1308,0.016667,20,29501.470703,29501.470703,38276.382812,8774.912109,636.574829,31.714754,32.035152,31.828741,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1309,0.016667,20,30177.468750,30177.468750,38276.382812,8098.914062,633.338135,31.583609,31.794132,31.666906,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1310,0.016667,20,30786.201172,30786.201172,38276.382812,7490.181641,631.275757,31.501772,31.676620,31.563787,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1311,0.016667,20,31126.228516,31126.228516,38276.382812,7150.154297,630.233276,31.432661,31.699814,31.511663,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1312,0.016667,20,31256.714844,31256.714844,38276.382812,7019.667969,631.383240,31.426579,31.919893,31.569162,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1313,0.016667,20,31032.474609,31032.474609,38276.382812,7243.908203,632.112793,31.447262,31.926023,31.605640,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1314,0.016667,20,30677.513672,30677.513672,38276.382812,7598.869141,634.036804,31.499048,32.040737,31.701839,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1315,0.016667,20,30257.716797,30257.716797,38276.382812,8018.666016,634.032410,31.559229,31.861860,31.701620,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1316,0.016667,20,30029.171875,30029.171875,38276.382812,8247.210938,634.924683,31.617815,31.882107,31.746235,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1317,0.016667,20,29938.873047,29938.873047,38276.382812,8337.509766,635.656860,31.646458,31.932503,31.782843,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1318,0.016667,20,29949.494141,29949.494141,38276.382812,8326.888672,635.727844,31.635984,31.944384,31.786392,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1319,0.016667,20,30050.125000,30050.125000,38276.382812,8226.257812,635.030334,31.602072,31.914337,31.751516,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1320,0.016667,20,30228.423828,30228.423828,38276.382812,8047.958984,633.973511,31.577925,31.829718,31.698675,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1321,0.016667,20,30442.888672,30442.888672,38276.382812,7833.494141,632.980652,31.531939,31.748415,31.649033,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1322,0.016667,20,30637.099609,30637.099609,38276.382812,7639.283203,631.751221,31.501451,31.668240,31.587561,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1323,0.016667,20,30810.089844,30810.089844,38276.382812,7466.292969,630.476440,31.482656,31.580702,31.523823,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1324,0.016667,20,30974.429688,30974.429688,38276.382812,7301.953125,629.771729,31.452246,31.539974,31.488586,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1325,0.016667,20,31045.552734,31045.552734,38276.382812,7230.830078,628.734558,31.338629,31.540661,31.436728,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1326,0.016667,20,31098.023438,31098.023438,38276.382812,7178.359375,628.532776,31.306557,31.535067,31.426640,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1327,0.016667,20,31107.185547,31107.185547,38276.382812,7169.197266,628.545593,31.315769,31.511259,31.427280,0,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1328,0.016667,20,31182.998047,31182.998047,38276.382812,7093.384766,629.091492,31.414711,31.523750,31.454575,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1329,0.016667,20,31145.031250,31145.031250,38276.382812,7131.351562,628.934021,31.395790,31.499384,31.446701,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1330,0.016667,20,31109.332031,31109.332031,38276.382812,7167.050781,628.811646,31.404087,31.470594,31.440582,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1331,0.016667,20,31101.496094,31101.496094,38276.382812,7174.886719,628.896362,31.416866,31.468035,31.444818,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1332,0.016667,20,31103.742188,31103.742188,38276.382812,7172.640625,628.932800,31.419548,31.466738,31.446640,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1333,0.016667,20,31111.183594,31111.183594,38276.382812,7165.199219,628.880554,31.421242,31.460112,31.444027,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1334,0.016667,20,31124.410156,31124.410156,38276.382812,7151.972656,628.807983,31.424587,31.454742,31.440399,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1335,0.016667,20,31139.646484,31139.646484,38276.382812,7136.736328,628.743103,31.425920,31.448353,31.437155,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1336,0.016667,20,31152.980469,31152.980469,38276.382812,7123.402344,628.682373,31.424919,31.444967,31.434118,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1337,0.016667,20,31163.441406,31163.441406,38276.382812,7112.941406,628.628662,31.423670,31.442118,31.431433,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1338,0.016740,20,31171.193359,31171.193359,38276.382812,7105.189453,628.588684,31.424032,31.437620,31.429434,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1339,0.016667,20,31176.251953,31176.251953,38276.382812,7100.130859,628.564087,31.424797,31.432693,31.428204,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1340,0.016667,20,31178.828125,31178.828125,38276.382812,7097.554688,628.551147,31.425444,31.428812,31.427557,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1341,0.016667,20,31179.564453,31179.564453,38276.382812,7096.818359,628.545776,31.426189,31.428530,31.427288,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1342,0.016667,20,31179.375000,31179.375000,38276.382812,7097.007812,628.545776,31.425470,31.428656,31.427288,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1343,0.016667,20,31178.814453,31178.814453,38276.382812,7097.568359,628.547913,31.425383,31.429176,31.427395,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1344,0.016667,20,31178.261719,31178.261719,38276.382812,7098.121094,628.550476,31.425600,31.429638,31.427525,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1345,0.016667,20,31177.847656,31177.847656,38276.382812,7098.535156,628.551880,31.425873,31.429674,31.427593,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1346,0.016667,20,31177.714844,31177.714844,38276.382812,7098.667969,628.552734,31.425686,31.429775,31.427637,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1347,0.016667,20,31177.783203,31177.783203,38276.382812,7098.599609,628.552307,31.425468,31.429708,31.427616,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1348,0.016667,20,31177.986328,31177.986328,38276.382812,7098.396484,628.550720,31.425442,31.429504,31.427536,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1349,0.016667,20,31178.322266,31178.322266,38276.382812,7098.060547,628.549316,31.425682,31.429096,31.427465,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1350,0.016667,20,31178.652344,31178.652344,38276.382812,7097.730469,628.547729,31.425968,31.428747,31.427387,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1351,0.016667,20,31178.945312,31178.945312,38276.382812,7097.437500,628.546387,31.426270,31.428408,31.427319,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1352,0.016667,20,31179.156250,31179.156250,38276.382812,7097.226562,628.545166,31.426432,31.428099,31.427258,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1353,0.016667,20,31179.300781,31179.300781,38276.382812,7097.082031,628.544312,31.426567,31.427853,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1354,0.016667,20,31179.394531,31179.394531,38276.382812,7096.988281,628.543945,31.426834,31.427645,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1355,0.016732,20,31179.460938,31179.460938,38276.382812,7096.921875,628.543945,31.426895,31.427452,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1356,0.016820,20,31179.478516,31179.478516,38276.382812,7096.904297,628.543945,31.427088,31.427380,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1357,0.016667,20,31179.468750,31179.468750,38276.382812,7096.914062,628.544006,31.426941,31.427437,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
